Year,State,County,Number Unemployed,Percent Unemployed,Number of Crimes,Total Labor Force,Coordinates,Crimes per Capita,Number Unemployed for Area Counties (50 Miles),Unemployed Percent for Area Counties (50 Miles),Number of Crimes for Area Counties (50 Miles),Crime Percent for Area Counties (50 Miles),Coordinates for Area Counties (50 Miles),Total Area Counties (50 Miles),Highest Unemployment in Area (50 Miles),Lowest Unemployment in Area (50 Miles),Highest Crime Rate in Area (50 Miles),Lowest Crime Rate in Area (50 Miles),Average Crime Rate (50 Miles),Average Unemployment Rate (50 Miles)
2010,PA,Fayette,6398.5833299999995,10.75,5955,59531.916670000006,"(39.9272324, -79.6502105)",0.10003,"[1401.75, 1457.0, 6398.58333, 3557.83333, 48201.58333, 8515.08333, 15250.58333, 1937.58333, 573.91667, 1247.5, 2701.08333]","[8.86667, 8.38333, 10.75, 9.55833, 7.575, 8.08333, 8.24167, 7.28333, 7.70833, 8.34167, 5.575]","[1069, 1270, 5955, 1892, 54832, 4919, 8903, 1469, 70, 927, 5026]","[0.06763, 0.07294, 0.10003, 0.05093, 0.0862, 0.04672, 0.04805, 0.05514, 0.0094, 0.06207, 0.10394]","['(39.5681243, -79.29021329999999)', '(39.8113005, -80.1875065)', '(39.9272324, -79.6502105)', '(40.022493, -78.9288242)', '(40.4450813, -80.0087746)', '(40.1367719, -80.1875065)', '(40.2353963, -79.4703885)', '(39.5288627, -80.23213129999999)', '(39.3417635, -79.96403389999999)', '(39.4372135, -79.6502105)', '(39.6695849, -79.96403389999999)']",11,True,False,False,False,0.06391363636363637,8.215150909090909
2010,PA,Schuylkill,7492.0,10.58333,4132,70687.58333,"(40.6873058, -76.17837390000001)",0.05845,"[18230.25, 3364.91667, 16284.33333, 1687.58333, 11274.5, 5235.83333, 15900.25, 610.25, 3240.08333, 20088.66667, 7492.0, 13324.83333, 4512.33333]","[8.66667, 10.56667, 9.18333, 8.38333, 8.025, 7.475, 9.95833, 6.73333, 9.325, 7.49167, 10.58333, 8.75833, 9.925]","[8657, 2072, 8268, 1608, 16213, 3622, 15357, 335, 2676, 9714, 4132, 7166, 1441]","[0.0412, 0.06517, 0.04666, 0.07996, 0.11534, 0.0517, 0.09612, 0.0369, 0.07704, 0.03625, 0.05845, 0.04718, 0.03176]","['(40.3451566, -75.9927652)', '(40.901975, -75.667356)', '(40.6519679, -75.5742467)', '(40.750748, -77.0564464)', '(40.2734277, -76.7336521)', '(40.3666686, -76.5025742)', '(41.1404353, -75.9927652)', '(41.02623029999999, -76.6874701)', '(41.0274439, -76.3637285)', '(40.0466571, -76.17837390000001)', '(40.6873058, -76.17837390000001)', '(40.7749283, -75.294569)', '(40.86743389999999, -76.6874701)']",13,True,False,False,False,0.06028692307692308,8.851922307692307
2010,RI,Providence,38712.08333,11.78333,40978,328892.75,"(41.8881582, -71.4774291)",0.12459,"[30341.08333, 26677.83333, 30100.58333, 23455.66667, 57202.0, 37195.0, 10466.83333, 2618.08333, 4491.0, 38712.08333, 7200.33333]","[10.58333, 7.45833, 7.625, 8.94167, 6.925, 8.84167, 11.10833, 9.71667, 9.95833, 11.78333, 10.05833]","[33775, 24082, 65044, 24397, 66264, 41166, 8035, 1497, 4407, 40978, 4348]","[0.11777, 0.06722, 0.16511, 0.09306, 0.08024, 0.09795, 0.08525, 0.05554, 0.09782, 0.12459, 0.06077]","['(41.7938406, -71.1448516)', '(42.17668, -71.1448516)', '(42.3522866, -71.0504229)', '(41.9120406, -70.7168469)', '(42.467206, -71.2874209)', '(42.4096528, -71.8571331)', '(41.6579147, -71.7147951)', '(41.7257893, -71.3111773)', '(41.5016969, -71.2399037)', '(41.8881582, -71.4774291)', '(41.45681130000001, -71.6673352)']",11,True,False,False,False,0.09502909090909091,9.363635454545454
2010,SC,Chester,2828.75,19.241670000000003,3351,14688.416669999999,"(34.6707995, -81.1196075)",0.22814,"[10137.83333, 13677.5, 53584.08333, 14003.58333, 2190.33333, 2828.75, 3238.08333, 3727.16667, 2004.16667, 17376.16667, 1558.83333, 4997.16667, 15612.83333]","[10.03333, 13.5, 10.65, 12.10833, 17.675, 19.24167, 11.5, 15.73333, 10.78333, 9.39167, 14.61667, 14.725, 11.85833]","[5656, 12429, 87188, 15041, 2467, 3351, 4522, 3463, 1953, 26965, 2360, 6086, 22910]","[0.05591, 0.12276, 0.17353, 0.13006, 0.19907, 0.22814, 0.16072, 0.14622, 0.10514, 0.14581, 0.22115, 0.17925, 0.1738]","['(34.9338651, -80.54384499999999)', '(35.2895651, -81.20781640000001)', '(35.2632655, -80.8543847)', '(34.9871367, -81.2518833)', '(34.6612778, -81.6035062)', '(34.6707995, -81.1196075)', '(34.3671762, -80.5882803)', '(35.0120404, -81.6035062)', '(34.309094, -81.6035062)', '(34.0412165, -80.9428911)', '(34.4478348, -81.0754657)', '(34.7253411, -80.6770787)', '(34.860551, -81.9534815)']",13,True,False,True,False,0.15704307692307692,13.216666153846154
2010,SC,Marlboro,2303.75,21.183329999999998,3402,10870.25,"(34.5582435, -79.6951103)",0.31296,"[1882.08333, 1578.25, 7375.0, 2813.83333, 2309.08333, 1126.83333, 2230.83333, 2632.75, 7267.83333, 2303.75, 4035.41667, 3060.33333]","[10.13333, 14.125, 13.69167, 14.86667, 17.625, 16.20833, 15.925, 18.275, 11.325, 21.18333, 13.18333, 14.36667]","[1344, 2214, 18599, 6140, 3306, 1813, 4985, 3877, 14354, 3402, 7730, 3373]","[0.07235, 0.19804, 0.34537, 0.32441, 0.25241, 0.26076, 0.35571, 0.2691, 0.22368, 0.31296, 0.25269, 0.15844]","['(35.0432488, -79.24511489999999)', '(34.9054732, -80.1875065)', '(34.6383858, -79.1096901)', '(35.003045, -79.7848422)', '(34.8451203, -79.4703885)', '(34.1630345, -80.23213129999999)', '(34.3596012, -79.4253776)', '(34.0879705, -79.33528989999999)', '(33.9828684, -79.6502105)', '(34.5582435, -79.6951103)', '(34.3649897, -80.0087746)', '(34.6830936, -80.1428584)']",12,True,False,False,False,0.25216,15.075694166666667
2010,SC,Allendale,633.4166700000001,19.075,1023,3318.25,"(33.0059695, -81.38393260000001)",0.3083,"[1189.91667, 490.75, 986.25, 9677.5, 2467.0, 6728.91667, 1073.33333, 1049.33333, 1125.58333, 1576.41667, 2313.91667, 633.41667, 6242.33333, 6379.5]","[12.14167, 15.175, 16.99167, 11.01667, 9.575, 9.29167, 9.85833, 16.125, 12.83333, 16.61667, 13.76667, 19.075, 9.53333, 15.90833]","[2388, 226, 371, 31526, 1145, 11224, 2351, 1465, 1458, 2263, 4786, 1023, 6209, 10727]","[0.24391, 0.07, 0.06392, 0.35871, 0.04442, 0.1551, 0.21576, 0.22505, 0.16597, 0.23847, 0.28442, 0.3083, 0.0947, 0.2675]","['(33.088805, -81.9534815)', '(32.7781246, -81.9971108)', '(32.7074673, -81.6035062)', '(33.3205339, -82.08429009999999)', '(32.378148, -81.38393260000001)', '(33.6005783, -81.6035062)', '(32.491436, -81.0754657)', '(33.2074402, -81.0754657)', '(32.8084577, -81.1196075)', '(33.279925, -81.47183869999999)', '(32.8242297, -80.7214417)', '(33.0059695, -81.38393260000001)', '(33.1680383, -80.54384499999999)', '(33.5635155, -81.0754657)']",14,True,False,False,False,0.195445,13.422024285714285
2010,SD,Butte,258.66667,5.066669999999999,105,5109.1666700000005,"(44.9251992, -103.7008932)",0.02055,"[27.66667, 258.66667, 27.91667, 620.5]","[3.79167, 5.06667, 3.49167, 4.71667]","[10, 105, 2, 904]","[0.0138, 0.02055, 0.00251, 0.06872]","['(45.4522431, -104.3707837)', '(44.9251992, -103.7008932)', '(45.5482666, -103.5995692)', '(44.31065299999999, -103.7979877)']",4,True,False,False,False,0.026395000000000002,4.2666699999999995
2010,SD,Clark,102.16667,5.191669999999999,26,1976.1666699999998,"(44.81395870000001, -97.7180753)",0.01316,"[102.16667, 134.5, 393.75, 157.16667, 780.66667]","[5.19167, 3.76667, 4.175, 5.025, 5.19167]","[26, 96, 72, 103, 1415]","[0.01316, 0.02674, 0.00764, 0.03288, 0.094]","['(44.81395870000001, -97.7180753)', '(44.844023, -98.3516918)', '(44.4797351, -98.2212979)', '(44.6998712, -97.179026)', '(44.9953593, -97.23487460000001)']",5,True,False,False,False,0.034884,4.670002
2010,SD,Deuel,167.16666999999998,6.775,42,2477.75,"(44.7311414, -96.663812)",0.01695,"[851.25, 189.75, 271.75, 369.66667, 167.16667, 157.16667, 834.0, 780.66667]","[5.58333, 5.50833, 6.65, 6.28333, 6.775, 5.025, 4.68333, 5.19167]","[924, 12, 108, 124, 42, 103, 522, 1415]","[0.06069, 0.00348, 0.02646, 0.0211, 0.01695, 0.03288, 0.02925, 0.094]","['(44.3981292, -95.89871389999999)', '(44.4507066, -96.3226072)', '(45.0562676, -96.2006981)', '(44.7380445, -95.8564864)', '(44.7311414, -96.663812)', '(44.6998712, -97.179026)', '(44.4211592, -96.83509989999999)', '(44.9953593, -97.23487460000001)']",8,True,False,False,False,0.03560125,5.71249875
2010,SD,Dewey,349.83333,14.65,20,2355.91667,"(45.2486497, -100.7110465)",0.008490000000000001,"[349.83333, 32.08333, 61.75, 163.5]","[14.65, 3.63333, 4.86667, 6.85]","[20, 4, 10, 124]","[0.00849, 0.00451, 0.00784, 0.05184]","['(45.2486497, -100.7110465)', '(44.7797647, -100.0681792)', '(45.0875052, -99.9904285)', '(45.381146, -100.0944336)']",4,True,False,False,False,0.01817,7.5
2010,SD,Meade,690.9166700000001,5.2666699999999995,447,13147.66667,"(44.4415188, -102.6855069)",0.034,"[690.91667, 2757.16667]","[5.26667, 5.23333]","[447, 7565]","[0.034, 0.14317]","['(44.4415188, -102.6855069)', '(43.8901111, -102.2547919)']",2,True,False,False,True,0.088585,5.25
2010,SD,Moody,290.58333,7.0,114,4153.5,"(43.9779303, -96.663812)",0.02745,"[246.75, 851.25, 272.16667, 343.58333, 646.0, 189.75, 338.5, 348.33333, 290.58333, 159.91667, 834.0, 4937.0]","[3.86667, 5.58333, 5.06667, 6.83333, 5.60833, 5.50833, 6.58333, 5.65833, 7.0, 4.95, 4.68333, 4.96667]","[152, 924, 104, 114, 634, 12, 236, 244, 114, 20, 522, 968]","[0.02373, 0.06069, 0.01934, 0.0227, 0.05503, 0.00348, 0.04585, 0.03962, 0.02745, 0.00617, 0.02925, 0.00976]","['(43.3954333, -96.15269850000001)', '(44.3981292, -95.89871389999999)', '(43.6927003, -96.3226072)', '(44.0243398, -95.81428849999999)', '(43.71969319999999, -95.81428849999999)', '(44.4507066, -96.3226072)', '(43.9973355, -96.3226072)', '(43.9466791, -97.179026)', '(43.9779303, -96.663812)', '(43.6310744, -97.35165579999999)', '(44.4211592, -96.83509989999999)', '(43.6631787, -96.83509989999999)']",12,True,False,False,False,0.02858916666666667,5.525693333333333
2010,SD,Corson,106.83333,6.90833,20,1541.3333300000002,"(45.76233329999999, -101.690976)",0.012980000000000002,"[35.0, 52.83333, 106.83333, 67.25]","[2.925, 3.725, 6.90833, 4.175]","[24, 22, 20, 6]","[0.01997, 0.01546, 0.01298, 0.00372]","['(46.0594591, -102.5179098)', '(46.3951108, -101.5535564)', '(45.76233329999999, -101.690976)', '(45.3888403, -102.3224309)']",4,True,False,False,False,0.0130325,4.4333325
2010,SD,Bennett,86.25,7.21667,44,1195.25,"(43.12235769999999, -101.6157773)",0.03681,"[86.25, 94.75]","[7.21667, 7.025]","[44, 36]","[0.03681, 0.02586]","['(43.12235769999999, -101.6157773)', '(43.6648065, -101.5248055)']",2,True,False,True,False,0.031335,7.120835
2010,SD,Stanley,74.0,3.79167,100,1955.0833300000002,"(44.3386264, -100.8000051)",0.05115,"[32.08333, 38.08333, 349.08333, 74.0]","[3.63333, 3.4, 3.475, 3.79167]","[4, 6, 1044, 100]","[0.00451, 0.00534, 0.10388, 0.05115]","['(44.7797647, -100.0681792)', '(44.2671365, -101.5248055)', '(44.3535022, -99.8124935)', '(44.3386264, -100.8000051)']",4,True,False,False,False,0.04122,3.575
2010,SD,Fall River,202.66666999999998,6.2333300000000005,80,3261.41667,"(43.2240279, -103.4511768)",0.02453,"[217.83333, 237.5, 202.66667]","[3.96667, 5.84167, 6.23333]","[393, 136, 80]","[0.07147, 0.03342, 0.02453]","['(42.6551733, -103.0817903)', '(43.6784067, -103.4511768)', '(43.2240279, -103.4511768)']",3,True,False,False,True,0.04314,5.347223333333333
2010,TX,Gray,797.0833299999999,8.59167,2054,9282.0,"(35.3352558, -100.8903099)",0.22129000000000001,"[797.08333, 182.0, 124.5, 26.16667, 166.91667, 83.5, 50.0, 820.41667]","[8.59167, 5.41667, 6.9, 5.44167, 6.13333, 3.93333, 4.94167, 8.45]","[2054, 156, 98, 56, 171, 112, 44, 1940]","[0.22129, 0.04653, 0.05417, 0.11661, 0.06259, 0.05259, 0.04349, 0.19986]","['(35.3352558, -100.8903099)', '(35.4578717, -101.4339148)', '(34.9875355, -100.8903099)', '(35.8540979, -100.8903099)', '(35.3830893, -100.3497895)', '(35.9022267, -100.3497895)', '(34.937162, -101.4339148)', '(35.8031909, -101.4339148)']",8,True,False,True,False,0.09964125,6.2260425
2010,TX,Hall,128.75,9.05833,148,1420.5,"(34.4793521, -100.7097867)",0.10419,"[128.75, 267.08333, 47.0, 124.5, 38.91667, 45.16667, 178.41667]","[9.05833, 7.93333, 7.03333, 6.9, 6.24167, 6.15833, 5.64167]","[148, 227, 50, 98, 43, 20, 228]","[0.10419, 0.06732, 0.07479, 0.05417, 0.06897, 0.02725, 0.07221]","['(34.4793521, -100.7097867)', '(34.0791533, -101.2523792)', '(34.159117, -100.3497895)', '(34.9875355, -100.8903099)', '(34.1280332, -100.7097867)', '(34.526178, -101.1617356)', '(34.5257527, -100.1703257)']",7,True,False,True,False,0.06698571428571429,6.995237142857143
2010,TX,Real,103.75,9.15833,34,1136.75,"(29.8851459, -99.8124935)",0.029910000000000003,"[1461.75, 103.75, 136.33333, 1056.66667, 715.5, 74.0]","[6.65833, 9.15833, 6.0, 8.93333, 7.80833, 7.125]","[2323, 34, 262, 1685, 442, 68]","[0.10598, 0.02991, 0.1151, 0.14249, 0.04817, 0.0656]","['(30.0945305, -99.456155)', '(29.8851459, -99.8124935)', '(30.4338473, -99.8124935)', '(29.3342663, -99.8124935)', '(29.7404135, -99.2785583)', '(29.9282955, -100.439656)']",6,True,False,False,True,0.08454166666666667,7.613886666666667
2010,TX,Wise,2398.83333,8.66667,1865,27667.33333,"(33.2895861, -97.69822719999999)",0.06741,"[414.58333, 287.16667, 2398.83333, 1420.0, 26116.25, 4295.41667, 75374.83333, 753.58333]","[7.48333, 7.825, 8.66667, 7.26667, 7.075, 7.625, 8.13333, 8.00833]","[281, 253, 1865, 2215, 13919, 4408, 84817, 1049]","[0.05073, 0.06905, 0.06741, 0.11336, 0.03771, 0.07814, 0.0917, 0.11131]","['(33.7900416, -98.2212979)', '(33.2560382, -98.2212979)', '(33.2895861, -97.69822719999999)', '(33.6672185, -97.35165579999999)', '(33.1418611, -97.179026)', '(32.7415519, -97.87216)', '(32.7732044, -97.35165579999999)', '(33.6460993, -97.69822719999999)']",8,True,False,False,False,0.07742625,7.7604162500000005
2010,TX,Duval,584.5,11.60833,508,5037.0,"(27.7525271, -98.5721016)",0.10085,"[8651.91667, 584.5, 242.66667, 21.33333, 1820.41667]","[8.23333, 11.60833, 8.94167, 4.41667, 9.99167]","[26511, 508, 146, 16, 3781]","[0.25245, 0.10085, 0.05365, 0.03281, 0.20709]","['(27.8174487, -99.0128926)', '(27.7525271, -98.5721016)', '(28.2758921, -99.1013498)', '(28.3102323, -98.5721016)', '(27.7841718, -98.04651849999999)']",5,True,False,False,False,0.12937,8.638334
2010,TX,Jones,539.9166700000001,8.76667,440,6160.4166700000005,"(32.7833435, -99.8124935)",0.07142000000000001,"[539.91667, 549.66667, 135.16667, 4354.25, 163.08333, 435.75, 43.0, 106.0, 52.58333]","[8.76667, 7.51667, 7.025, 6.775, 5.44167, 7.25833, 5.75833, 5.56667, 6.0]","[440, 1310, 128, 870, 120, 402, 30, 80, 10]","[0.07142, 0.1787, 0.06647, 0.01353, 0.04008, 0.06698, 0.04022, 0.04201, 0.0114]","['(32.7833435, -99.8124935)', '(32.3818737, -100.3497895)', '(32.7398733, -100.3497895)', '(32.2455088, -99.8124935)', '(33.1403423, -99.8124935)', '(32.2728116, -99.456155)', '(33.1114912, -100.1703257)', '(32.8242297, -99.2785583)', '(33.1814565, -99.2785583)']",9,True,False,False,False,0.058978888888888886,6.6787044444444446
2010,TX,Llano,644.0,8.06667,838,7993.9166700000005,"(30.692528, -98.7481167)",0.10482999999999999,"[644.0, 125.41667, 322.75, 1374.08333, 157.83333, 665.83333, 287.0]","[8.06667, 6.29167, 5.96667, 6.76667, 6.16667, 5.45833, 7.03333]","[838, 74, 326, 1902, 168, 678, 316]","[0.10483, 0.03715, 0.06016, 0.09374, 0.06566, 0.05558, 0.07713]","['(30.692528, -98.7481167)', '(30.6556091, -99.2785583)', '(30.3500511, -98.3964938)', '(30.7270349, -98.2212979)', '(31.238909, -98.7481167)', '(30.31499299999999, -98.92453429999999)', '(31.2016122, -99.2785583)']",7,True,False,True,False,0.07060714285714285,6.535715714285715
2010,TX,Milam,1176.6666699999998,11.15833,1259,10539.08333,"(30.8092642, -96.9795011)",0.11946,"[596.08333, 10166.16667, 615.75, 1176.66667, 6294.08333, 618.66667, 696.41667, 16126.0]","[7.25833, 7.71667, 8.50833, 11.15833, 6.29167, 7.86667, 9.225, 7.25]","[716, 24378, 604, 1259, 15938, 420, 881, 6669]","[0.08703, 0.18491, 0.0834, 0.11946, 0.15935, 0.05337, 0.11652, 0.02996]","['(30.2967161, -96.9638624)', '(31.134411, -97.5247243)', '(31.1636412, -97.0068393)', '(30.8092642, -96.9795011)', '(30.6504141, -96.3226072)', '(30.4500257, -96.663812)', '(31.0080004, -96.49297969999999)', '(30.7591685, -97.69822719999999)']",8,True,False,False,False,0.10425,8.159375
2010,TX,Starr,4508.5833299999995,17.29167,2653,26073.33333,"(26.6215167, -98.7481167)",0.10175,"[4508.58333, 310.41667, 598.58333, 37417.5, 239.58333]","[17.29167, 11.96667, 10.40833, 11.75833, 10.29167]","[2653, 430, 631, 77601, 70]","[0.10175, 0.16585, 0.10953, 0.2438, 0.03006]","['(26.6215167, -98.7481167)', '(27.0273057, -98.2212979)', '(26.9730763, -99.1013498)', '(26.4656319, -98.2212979)', '(26.995506, -98.7481167)']",5,True,False,False,False,0.130198,12.343334
2010,TX,Bosque,743.5833299999999,8.79167,364,8449.91667,"(31.8507607, -97.69822719999999)",0.04308,"[1335.83333, 1988.75, 1320.25, 743.58333, 1896.75, 6237.08333, 267.91667, 8307.0, 322.16667]","[8.4, 8.525, 6.44167, 8.79167, 7.475, 8.68333, 6.8, 7.35, 7.98333]","[1583, 2557, 1671, 364, 782, 6025, 417, 21605, 206]","[0.09931, 0.1095, 0.08152, 0.04308, 0.03086, 0.08375, 0.10586, 0.19136, 0.05095]","['(32.0621768, -97.179026)', '(32.4296296, -97.8286368)', '(32.17934040000001, -98.2212979)', '(31.8507607, -97.69822719999999)', '(31.4774358, -97.87216)', '(32.4133566, -97.35165579999999)', '(31.6368668, -98.2212979)', '(31.5182285, -97.179026)', '(32.2547696, -97.7416703)']",9,True,False,False,False,0.08846555555555556,7.8277777777777775
2010,TX,Dawson,395.08333,7.7,574,5136.0,"(32.7717423, -101.9804613)",0.11175999999999998,"[201.91667, 428.33333, 23.33333, 395.08333, 471.08333, 947.91667, 131.58333]","[6.58333, 7.43333, 6.53333, 7.7, 5.95833, 7.15833, 5.99167]","[135, 498, 4, 574, 352, 3537, 168]","[0.04399, 0.08651, 0.01118, 0.11176, 0.04436, 0.26749, 0.07653]","['(33.1446401, -101.7979613)', '(33.0909654, -102.3463875)', '(32.82331080000001, -101.4339148)', '(32.7717423, -101.9804613)', '(32.6987519, -102.7135121)', '(32.2875944, -101.4339148)', '(32.2364722, -101.9804613)']",7,True,False,False,False,0.09168857142857142,6.765474285714286
2010,TX,Karnes,441.75,9.06667,880,4868.5,"(28.9089085, -97.87216)",0.18075,"[939.83333, 704.83333, 248.16667, 441.75, 1449.66667, 1601.16667, 634.08333, 338.91667]","[8.94167, 7.76667, 7.4, 9.06667, 6.825, 8.15, 6.81667, 7.325]","[1151, 523, 140, 880, 1220, 2085, 1058, 206]","[0.10939, 0.05763, 0.04172, 0.18075, 0.05745, 0.10621, 0.11371, 0.04448]","['(28.3624206, -97.69822719999999)', '(29.1235194, -97.35165579999999)', '(28.5673709, -97.35165579999999)', '(28.9089085, -97.87216)', '(29.2683783, -98.04651849999999)', '(28.8661281, -98.5721016)', '(29.4834878, -97.5247243)', '(28.342294, -98.04651849999999)']",8,True,False,True,False,0.0889175,7.78646
2010,TX,Morris,794.25,13.775,844,5769.5,"(33.122847, -94.7691586)",0.14629,"[515.83333, 1493.0, 1536.5, 3563.0, 4795.33333, 1192.5, 530.91667, 794.25, 1608.16667, 1237.91667, 413.58333, 2888.0, 643.91667]","[9.05833, 11.20833, 9.05833, 8.44167, 7.94167, 8.53333, 11.79167, 13.775, 8.79167, 7.44167, 8.59167, 9.36667, 11.55]","[633, 1658, 1528, 8390, 1725, 2119, 692, 844, 1661, 964, 254, 4007, 441]","[0.11111, 0.12432, 0.09005, 0.19876, 0.02858, 0.15149, 0.1537, 0.14629, 0.09085, 0.05799, 0.0528, 0.13001, 0.07903]","['(32.9567043, -94.99744609999999)', '(33.09443420000001, -94.315422)', '(32.8296216, -95.35208759999999)', '(33.4473287, -94.479976)', '(32.4892547, -94.8520636)', '(33.2493126, -94.976654)', '(32.7780679, -94.35651299999999)', '(33.122847, -94.7691586)', '(32.7099747, -94.976654)', '(33.2282942, -95.4777811)', '(33.1959954, -95.18492189999999)', '(32.5539228, -94.315422)', '(33.6072302, -94.976654)']",13,True,False,False,False,0.10884461538461539,9.657693076923078
2010,TX,Sabine,596.1666700000001,16.316670000000002,268,3654.5833299999995,"(31.2974233, -93.8248241)",0.07332999999999999,"[931.33333, 1836.75, 753.5, 596.16667, 1001.91667, 3241.5, 414.16667]","[11.775, 12.36667, 12.675, 16.31667, 8.46667, 8.525, 12.98333]","[1044, 1551, 300, 268, 1283, 6375, 297]","[0.13208, 0.10451, 0.05052, 0.07333, 0.10837, 0.16747, 0.09302]","['(30.7324447, -94.315422)', '(30.9263644, -93.9878427)', '(30.9359604, -93.66232389999999)', '(31.2974233, -93.8248241)', '(31.8343021, -94.15137639999999)', '(31.2704698, -94.645035)', '(31.4699363, -94.15137639999999)']",7,True,False,False,False,0.10418571428571428,11.87262
2010,TX,Sutton,191.25,9.575,81,1990.3333300000002,"(30.5598827, -100.5296115)",0.0407,"[136.33333, 191.25, 74.0, 124.08333]","[6.0, 9.575, 7.125, 7.6]","[262, 81, 68, 24]","[0.1151, 0.0407, 0.0656, 0.01469]","['(30.4338473, -99.8124935)', '(30.5598827, -100.5296115)', '(29.9282955, -100.439656)', '(30.9234947, -100.5296115)']",4,True,False,False,False,0.0590225,7.574999999999999
2010,TX,Cochran,124.0,8.125,147,1523.75,"(33.5643803, -102.8975098)",0.09647,"[526.41667, 428.33333, 256.5, 257.33333, 124.0, 777.91667]","[6.26667, 7.43333, 7.88333, 6.975, 8.125, 7.05833]","[1110, 498, 376, 241, 147, 1377]","[0.132, 0.08651, 0.11542, 0.06531, 0.09647, 0.12485]","['(33.9538388, -103.3587288)', '(33.0909654, -102.3463875)', '(34.0913057, -102.8975098)', '(33.2114703, -102.8975098)', '(33.5643803, -102.8975098)', '(33.6212592, -102.3463875)']",6,True,False,False,False,0.10342666666666667,7.290276666666666
2010,TX,Coleman,315.58333,9.05833,598,3483.4166700000005,"(31.7320219, -99.456155)",0.17167000000000002,"[1347.58333, 90.0, 4354.25, 315.58333, 426.58333, 435.75, 287.0]","[8.2, 5.75, 6.775, 9.05833, 8.31667, 7.25833, 7.03333]","[2388, 34, 870, 598, 348, 402, 316]","[0.14533, 0.02171, 0.01353, 0.17167, 0.06785, 0.06698, 0.07713]","['(31.7705105, -98.92453429999999)', '(31.3431641, -99.8124935)', '(32.2455088, -99.8124935)', '(31.7320219, -99.456155)', '(31.8714508, -99.99122539999999)', '(32.2728116, -99.456155)', '(31.2016122, -99.2785583)']",7,True,False,True,False,0.08059999999999999,7.484522857142857
2010,TX,Dickens,97.83333,11.18333,13,870.5,"(33.5985109, -100.7097867)",0.01493,"[26.5, 11.83333, 267.08333, 126.16667, 47.0, 234.83333, 38.91667, 97.83333, 43.0]","[4.74167, 4.25833, 7.93333, 5.88333, 7.03333, 7.95833, 6.24167, 11.18333, 5.75833]","[46, 10, 227, 76, 50, 164, 43, 13, 30]","[0.08238, 0.03594, 0.06732, 0.03546, 0.07479, 0.05558, 0.06897, 0.01493, 0.04022]","['(33.2438434, -100.7097867)', '(33.644342, -100.1703257)', '(34.0791533, -101.2523792)', '(33.1955897, -101.2523792)', '(34.159117, -100.3497895)', '(33.5500004, -101.2523792)', '(34.1280332, -100.7097867)', '(33.5985109, -100.7097867)', '(33.1114912, -100.1703257)']",9,True,False,False,True,0.05284333333333333,6.77685
2010,TX,El Paso,31211.75,9.15833,48323,340840.25,"(31.8039824, -106.2051484)",0.14178,"[31211.75, 111.66667]","[9.15833, 7.91667]","[48323, 109]","[0.14178, 0.07718]","['(31.8039824, -106.2051484)', '(31.5707433, -105.5943388)']",2,True,False,True,False,0.10948,8.5375
2010,TX,Willacy,1125.1666699999998,14.46667,2307,7780.8333299999995,"(26.4948223, -97.69822719999999)",0.2965,"[310.41667, 15.08333, 18144.83333, 37417.5, 1125.16667]","[11.96667, 6.95, 11.16667, 11.75833, 14.46667]","[430, 8, 39589, 77601, 2307]","[0.16585, 0.03646, 0.2439, 0.2438, 0.2965]","['(27.0273057, -98.2212979)', '(26.8697147, -97.69822719999999)', '(26.1284971, -97.5247243)', '(26.4656319, -98.2212979)', '(26.4948223, -97.69822719999999)']",5,True,False,True,False,0.197302,11.261668
2010,TX,Winkler,265.91667,9.19167,199,2897.41667,"(31.76846, -103.0817903)",0.06867999999999999,"[391.75, 138.16667, 5661.16667, 508.5, 439.33333, 265.91667]","[8.475, 7.58333, 8.3, 8.83333, 6.19167, 9.19167]","[608, 138, 3064, 679, 774, 199]","[0.1313, 0.07587, 0.04494, 0.11814, 0.10871, 0.06868]","['(31.5395559, -103.1279039)', '(31.4654966, -102.5298028)', '(31.8246483, -102.5298028)', '(31.4307975, -103.7289167)', '(32.342627, -102.7135121)', '(31.76846, -103.0817903)']",6,True,False,False,False,0.09127333333333333,8.095833333333333
2010,TX,Caldwell,1436.3333300000002,8.625,1394,16660.83333,"(29.8849106, -97.6699144)",0.08367000000000001,"[5650.41667, 3765.5, 38969.66667, 1449.66667, 2907.0, 1436.33333, 634.08333, 4363.91667]","[7.025, 7.04167, 6.75833, 6.825, 8.225, 8.625, 6.81667, 6.74167]","[4117, 2461, 13431, 1220, 4268, 1394, 1058, 4705]","[0.05121, 0.04601, 0.02333, 0.05745, 0.12094, 0.08367, 0.11371, 0.07247]","['(30.0537607, -98.0028892)', '(29.8105572, -98.2212979)', '(30.2097015, -97.69822719999999)', '(29.2683783, -98.04651849999999)', '(30.0458708, -97.35165579999999)', '(29.8849106, -97.6699144)', '(29.4834878, -97.5247243)', '(29.6477307, -97.87216)']",8,True,False,False,False,0.07109875,7.2572925
